duration,pdays,previous,emp.var.rate,cons.price.idx,euribor3m,nr.employed,poutcome_n,contact_n,month_n,default_n
133.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
347.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,0.0
297.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,0.0
150.0,3.0,2.0,-3.4,92.379,0.77,5017.5,2.0,1.0,9.0,0.0
104.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
207.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
423.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,0.0
306.0,999.0,0.0,-3.4,92.431,0.739,5017.5,0.0,1.0,4.0,0.0
173.0,999.0,0.0,-0.1,93.2,4.191,5195.8,0.0,1.0,5.0,0.0
451.0,999.0,0.0,-1.8,92.893,1.313,5099.1,0.0,1.0,0.0,0.0
239.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
15.0,999.0,0.0,-1.8,92.893,1.281,5099.1,0.0,0.0,0.0,0.0
540.0,999.0,0.0,-2.9,92.201,0.884,5076.2,0.0,1.0,3.0,0.0
179.0,999.0,0.0,-0.1,93.2,4.153,5195.8,0.0,1.0,5.0,0.0
304.0,999.0,2.0,-1.7,94.215,0.896,4991.6,1.0,0.0,2.0,0.0
59.0,999.0,0.0,-1.8,92.893,1.291,5099.1,0.0,1.0,0.0,1.0
236.0,3.0,1.0,-1.1,94.601,0.965,4963.6,2.0,1.0,4.0,0.0
109.0,999.0,0.0,-2.9,92.963,1.268,5076.2,0.0,0.0,1.0,0.0
1689.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
68.0,999.0,0.0,-1.8,92.893,1.27,5099.1,0.0,1.0,0.0,0.0
133.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
174.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,1.0
286.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
309.0,999.0,0.0,-1.8,92.893,1.244,5099.1,0.0,1.0,0.0,1.0
506.0,999.0,0.0,-1.8,92.843,1.548,5099.1,0.0,1.0,7.0,0.0
163.0,999.0,1.0,-2.9,92.963,1.262,5076.2,1.0,1.0,1.0,0.0
80.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,1.0
1100.0,999.0,0.0,-1.8,92.893,1.291,5099.1,0.0,0.0,0.0,0.0
552.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
252.0,999.0,0.0,1.4,93.918,4.957,5228.1,0.0,1.0,2.0,1.0
211.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,0.0
106.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,0.0
133.0,3.0,2.0,-1.7,94.055,0.739,4991.6,2.0,1.0,1.0,0.0
101.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,0.0
321.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,0.0,2.0,0.0
159.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,0.0
68.0,999.0,0.0,-1.8,92.893,1.299,5099.1,0.0,1.0,0.0,0.0
719.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,1.0
380.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,0.0
198.0,6.0,1.0,-1.7,94.027,0.9,4991.6,2.0,1.0,3.0,0.0
211.0,999.0,1.0,-1.8,92.893,1.299,5099.1,1.0,1.0,0.0,0.0
238.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
79.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,1.0
149.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,1.0
61.0,999.0,0.0,1.4,93.918,4.968,5228.1,0.0,1.0,2.0,0.0
124.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
172.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
354.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,0.0
50.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
96.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,1.0
89.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,1.0
142.0,999.0,0.0,1.4,94.465,4.866,5228.1,0.0,0.0,1.0,1.0
125.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,1.0
233.0,12.0,1.0,-2.9,92.963,1.266,5076.2,2.0,1.0,1.0,0.0
275.0,999.0,1.0,-1.8,93.075,1.435,5099.1,1.0,1.0,8.0,0.0
386.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
160.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
314.0,999.0,0.0,-1.8,92.893,1.327,5099.1,0.0,1.0,0.0,1.0
198.0,999.0,0.0,1.4,93.444,4.97,5228.1,0.0,1.0,3.0,1.0
167.0,999.0,1.0,-1.8,92.893,1.291,5099.1,1.0,1.0,0.0,0.0
106.0,999.0,1.0,-3.4,92.649,0.715,5017.5,1.0,1.0,5.0,0.0
287.0,999.0,0.0,1.4,94.465,4.96,5228.1,0.0,0.0,1.0,0.0
256.0,999.0,0.0,-3.0,92.713,0.708,5023.5,0.0,1.0,6.0,0.0
52.0,999.0,0.0,1.4,93.444,4.966,5228.1,0.0,1.0,3.0,0.0
295.0,999.0,0.0,-1.8,93.369,0.652,5008.7,0.0,1.0,7.0,0.0
437.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
231.0,999.0,0.0,-1.8,92.893,1.281,5099.1,0.0,1.0,0.0,0.0
111.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
321.0,999.0,0.0,1.4,93.918,4.968,5228.1,0.0,1.0,2.0,0.0
199.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,0.0
209.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,1.0
180.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
10.0,999.0,0.0,-1.8,92.893,1.281,5099.1,0.0,1.0,0.0,0.0
301.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,1.0
297.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,1.0
50.0,999.0,0.0,-1.8,92.893,1.244,5099.1,0.0,1.0,0.0,0.0
12.0,999.0,0.0,1.4,93.444,4.962,5228.1,0.0,0.0,3.0,0.0
98.0,999.0,0.0,-3.4,92.649,0.715,5017.5,0.0,1.0,5.0,0.0
572.0,999.0,0.0,1.4,93.918,4.957,5228.1,0.0,1.0,2.0,1.0
1277.0,999.0,0.0,-1.8,93.075,1.365,5099.1,0.0,1.0,8.0,0.0
231.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,1.0
47.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
77.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
395.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,1.0
468.0,999.0,1.0,-1.8,92.893,1.327,5099.1,1.0,1.0,0.0,0.0
43.0,999.0,0.0,-1.8,92.893,1.281,5099.1,0.0,1.0,0.0,0.0
84.0,999.0,0.0,-0.1,93.2,4.153,5195.8,0.0,1.0,5.0,0.0
425.0,999.0,1.0,-2.9,92.201,0.883,5076.2,1.0,1.0,3.0,0.0
145.0,999.0,0.0,1.4,93.918,4.957,5228.1,0.0,1.0,2.0,0.0
240.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
268.0,999.0,1.0,-1.8,93.075,1.405,5099.1,1.0,1.0,8.0,0.0
207.0,999.0,0.0,-1.8,92.893,1.27,5099.1,0.0,1.0,0.0,0.0
159.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
1080.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
230.0,999.0,0.0,-1.8,92.893,1.354,5099.1,0.0,1.0,0.0,0.0
248.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,0.0
241.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
586.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,0.0
345.0,999.0,0.0,-1.8,92.893,1.291,5099.1,0.0,0.0,0.0,0.0
145.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
125.0,999.0,0.0,-1.8,92.893,1.344,5099.1,0.0,0.0,0.0,0.0
1038.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,1.0
225.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,0.0
140.0,999.0,0.0,-0.1,93.2,4.191,5195.8,0.0,1.0,5.0,0.0
567.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,0.0
150.0,999.0,0.0,-1.1,94.199,0.886,4963.6,0.0,0.0,9.0,0.0
114.0,999.0,0.0,-1.8,92.843,1.64,5099.1,0.0,1.0,7.0,0.0
143.0,999.0,0.0,1.4,93.918,4.958,5228.1,0.0,1.0,2.0,0.0
135.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,1.0
487.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,1.0
808.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
249.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
215.0,999.0,1.0,-2.9,92.201,0.859,5076.2,1.0,0.0,3.0,0.0
397.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
84.0,999.0,0.0,-1.8,92.893,1.266,5099.1,0.0,1.0,0.0,0.0
260.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
39.0,999.0,0.0,1.4,94.465,4.864,5228.1,0.0,0.0,1.0,0.0
408.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
171.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
107.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
378.0,999.0,0.0,-1.8,92.843,1.811,5099.1,0.0,1.0,7.0,0.0
546.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
185.0,999.0,0.0,-1.7,94.055,0.742,4991.6,0.0,1.0,1.0,0.0
639.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
153.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
285.0,999.0,0.0,-1.8,92.893,1.266,5099.1,0.0,1.0,0.0,0.0
1143.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
91.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,1.0
79.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
52.0,999.0,0.0,1.4,94.465,4.866,5228.1,0.0,0.0,1.0,0.0
25.0,999.0,0.0,1.4,94.465,4.959,5228.1,0.0,0.0,1.0,0.0
208.0,999.0,0.0,-1.8,92.893,1.291,5099.1,0.0,1.0,0.0,0.0
730.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
21.0,999.0,0.0,1.4,94.465,4.864,5228.1,0.0,0.0,1.0,0.0
231.0,999.0,0.0,1.4,94.465,4.866,5228.1,0.0,0.0,1.0,0.0
118.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,0.0
89.0,999.0,0.0,1.4,93.444,4.962,5228.1,0.0,1.0,3.0,0.0
102.0,999.0,0.0,-0.1,93.2,4.12,5195.8,0.0,1.0,5.0,0.0
119.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
222.0,999.0,0.0,1.4,94.465,4.865,5228.1,0.0,0.0,1.0,1.0
718.0,999.0,0.0,-0.1,93.798,5.0,5195.8,0.0,0.0,4.0,0.0
176.0,999.0,0.0,1.4,94.465,4.864,5228.1,0.0,0.0,1.0,1.0
150.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,1.0
352.0,999.0,0.0,-0.1,93.2,4.076,5195.8,0.0,1.0,5.0,0.0
318.0,999.0,1.0,-2.9,92.469,1.059,5076.2,1.0,1.0,2.0,0.0
29.0,999.0,0.0,-1.8,92.893,1.244,5099.1,0.0,1.0,0.0,0.0
438.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
193.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,0.0
580.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,0.0
266.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,1.0
448.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
756.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,0.0
182.0,4.0,1.0,-2.9,92.201,0.879,5076.2,2.0,1.0,3.0,0.0
143.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,0.0
139.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,0.0
92.0,999.0,0.0,1.4,94.465,4.96,5228.1,0.0,0.0,1.0,0.0
141.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
105.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
158.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
188.0,999.0,1.0,-0.1,93.2,4.191,5195.8,1.0,0.0,5.0,0.0
73.0,999.0,0.0,1.4,93.444,4.966,5228.1,0.0,1.0,3.0,1.0
44.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
202.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
397.0,999.0,0.0,-0.1,93.2,4.191,5195.8,0.0,1.0,5.0,0.0
70.0,999.0,0.0,1.4,94.465,4.865,5228.1,0.0,0.0,1.0,1.0
137.0,4.0,1.0,-2.9,92.201,0.879,5076.2,2.0,1.0,3.0,0.0
473.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
668.0,999.0,1.0,-1.8,92.893,1.344,5099.1,1.0,1.0,0.0,0.0
204.0,999.0,0.0,-0.1,93.2,4.153,5195.8,0.0,1.0,5.0,0.0
240.0,999.0,1.0,-1.8,92.893,1.281,5099.1,1.0,1.0,0.0,0.0
102.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
184.0,999.0,0.0,-0.1,93.2,4.12,5195.8,0.0,1.0,5.0,0.0
107.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,1.0
188.0,999.0,0.0,-2.9,92.201,0.879,5076.2,0.0,1.0,3.0,0.0
690.0,999.0,0.0,-0.1,93.2,4.191,5195.8,0.0,1.0,5.0,0.0
105.0,999.0,0.0,-1.8,92.893,1.313,5099.1,0.0,1.0,0.0,0.0
130.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
731.0,999.0,0.0,-1.8,92.893,1.344,5099.1,0.0,1.0,0.0,0.0
97.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,1.0
180.0,999.0,0.0,1.4,94.465,4.865,5228.1,0.0,0.0,1.0,0.0
206.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
1147.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
136.0,999.0,1.0,-1.8,92.893,1.25,5099.1,1.0,1.0,0.0,0.0
163.0,999.0,1.0,-1.8,92.893,1.291,5099.1,1.0,1.0,0.0,0.0
1389.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
62.0,999.0,0.0,-0.1,93.2,4.076,5195.8,0.0,1.0,5.0,0.0
240.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,0.0,5.0,0.0
145.0,999.0,1.0,-1.8,92.893,1.344,5099.1,1.0,1.0,0.0,1.0
656.0,999.0,0.0,-2.9,92.963,1.26,5076.2,0.0,1.0,1.0,0.0
88.0,999.0,0.0,1.4,93.444,4.967,5228.1,0.0,1.0,3.0,0.0
106.0,999.0,0.0,-1.8,92.893,1.291,5099.1,0.0,1.0,0.0,0.0
65.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
139.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,1.0
435.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
870.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
131.0,999.0,0.0,1.4,93.444,4.968,5228.1,0.0,1.0,3.0,1.0
82.0,999.0,0.0,1.4,94.465,4.958,5228.1,0.0,0.0,1.0,0.0
304.0,999.0,0.0,-1.8,93.075,1.453,5099.1,0.0,1.0,8.0,0.0
65.0,999.0,0.0,-1.8,92.893,1.281,5099.1,0.0,0.0,0.0,0.0
197.0,999.0,0.0,-1.8,92.893,1.281,5099.1,0.0,1.0,0.0,0.0
225.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,0.0
73.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,1.0
142.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
625.0,999.0,0.0,-0.1,93.2,4.12,5195.8,0.0,1.0,5.0,0.0
78.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
10.0,999.0,0.0,1.4,93.918,4.968,5228.1,0.0,1.0,2.0,1.0
250.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
215.0,999.0,0.0,-1.8,92.893,1.291,5099.1,0.0,1.0,0.0,1.0
68.0,999.0,0.0,-0.1,93.2,4.191,5195.8,0.0,1.0,5.0,0.0
262.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,1.0
60.0,999.0,0.0,-0.1,93.2,4.076,5195.8,0.0,0.0,5.0,0.0
79.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
96.0,999.0,1.0,-1.8,92.893,1.291,5099.1,1.0,1.0,0.0,0.0
174.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,1.0
418.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
54.0,999.0,0.0,1.4,94.465,4.962,5228.1,0.0,0.0,1.0,0.0
133.0,999.0,1.0,-2.9,92.201,0.838,5076.2,1.0,1.0,3.0,0.0
1181.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,0.0
83.0,999.0,0.0,1.4,94.465,4.866,5228.1,0.0,0.0,1.0,0.0
140.0,999.0,1.0,-0.1,93.2,4.021,5195.8,1.0,1.0,5.0,1.0
62.0,999.0,0.0,1.4,93.918,4.958,5228.1,0.0,1.0,2.0,0.0
1288.0,999.0,0.0,1.4,93.444,4.968,5228.1,0.0,1.0,3.0,0.0
74.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,0.0
83.0,999.0,1.0,-1.8,92.893,1.313,5099.1,1.0,1.0,0.0,1.0
313.0,999.0,0.0,-0.1,93.2,4.12,5195.8,0.0,1.0,5.0,0.0
975.0,999.0,0.0,-2.9,92.201,0.883,5076.2,0.0,1.0,3.0,0.0
585.0,999.0,1.0,-1.8,92.893,1.334,5099.1,1.0,1.0,0.0,1.0
128.0,999.0,0.0,-1.8,92.893,1.334,5099.1,0.0,1.0,0.0,0.0
82.0,999.0,0.0,1.4,93.444,4.962,5228.1,0.0,1.0,3.0,0.0
133.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,0.0
1598.0,999.0,1.0,-1.8,92.893,1.25,5099.1,1.0,1.0,0.0,0.0
182.0,999.0,0.0,1.4,94.465,4.96,5228.1,0.0,0.0,1.0,0.0
213.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
225.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
123.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,0.0
248.0,999.0,0.0,1.4,94.465,4.967,5228.1,0.0,0.0,1.0,1.0
176.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,0.0
252.0,999.0,0.0,-1.8,92.893,1.344,5099.1,0.0,1.0,0.0,0.0
86.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
224.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
347.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
20.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,0.0
369.0,999.0,0.0,-1.8,92.893,1.281,5099.1,0.0,1.0,0.0,1.0
720.0,999.0,0.0,-1.8,92.893,1.313,5099.1,0.0,1.0,0.0,0.0
311.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
120.0,999.0,0.0,1.4,93.918,4.958,5228.1,0.0,1.0,2.0,1.0
399.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
247.0,999.0,0.0,1.4,94.465,4.947,5228.1,0.0,0.0,1.0,0.0
643.0,999.0,0.0,-1.8,92.893,1.327,5099.1,0.0,1.0,0.0,0.0
11.0,999.0,0.0,1.4,93.918,4.968,5228.1,0.0,0.0,2.0,1.0
22.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,0.0,8.0,0.0
133.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,0.0
95.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
107.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,1.0
252.0,999.0,1.0,-1.8,93.749,0.646,5008.7,1.0,1.0,8.0,0.0
149.0,999.0,0.0,1.4,93.918,4.966,5228.1,0.0,0.0,2.0,0.0
284.0,999.0,1.0,-3.4,92.649,0.72,5017.5,1.0,1.0,5.0,0.0
150.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
149.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
189.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,0.0
139.0,999.0,0.0,-3.4,92.379,0.741,5017.5,0.0,1.0,9.0,0.0
334.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
67.0,999.0,1.0,-1.8,92.893,1.25,5099.1,1.0,1.0,0.0,1.0
145.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,0.0,2.0,1.0
26.0,999.0,0.0,-0.1,93.2,4.076,5195.8,0.0,1.0,5.0,0.0
710.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,0.0
117.0,999.0,0.0,-1.8,92.893,1.281,5099.1,0.0,1.0,0.0,0.0
220.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
104.0,999.0,1.0,-1.8,92.893,1.291,5099.1,1.0,1.0,0.0,0.0
353.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
978.0,999.0,0.0,1.4,93.918,4.957,5228.1,0.0,1.0,2.0,0.0
147.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,1.0
232.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,0.0,2.0,0.0
199.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,1.0
172.0,999.0,0.0,-3.4,92.379,0.813,5017.5,0.0,1.0,9.0,0.0
323.0,999.0,0.0,-1.8,92.893,1.344,5099.1,0.0,1.0,0.0,1.0
90.0,3.0,2.0,-3.4,92.649,0.714,5017.5,2.0,1.0,5.0,0.0
124.0,999.0,1.0,-2.9,92.963,1.206,5076.2,1.0,1.0,1.0,0.0
246.0,999.0,0.0,1.4,94.465,4.967,5228.1,0.0,0.0,1.0,1.0
198.0,999.0,0.0,-1.8,92.893,1.291,5099.1,0.0,1.0,0.0,0.0
102.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,1.0
189.0,999.0,0.0,1.4,93.444,4.967,5228.1,0.0,1.0,3.0,1.0
30.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
164.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
342.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
376.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
206.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
101.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
63.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,0.0
362.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,0.0
177.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,0.0
219.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
214.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
140.0,999.0,0.0,1.4,93.918,4.955,5228.1,0.0,0.0,2.0,0.0
243.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
436.0,999.0,0.0,-1.8,92.893,1.266,5099.1,0.0,1.0,0.0,0.0
61.0,999.0,1.0,-1.8,92.893,1.291,5099.1,1.0,1.0,0.0,0.0
240.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
99.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
92.0,999.0,1.0,-1.8,93.075,1.405,5099.1,1.0,1.0,8.0,0.0
208.0,999.0,0.0,-1.8,92.893,1.313,5099.1,0.0,1.0,0.0,0.0
293.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
14.0,999.0,0.0,-1.8,92.893,1.299,5099.1,0.0,1.0,0.0,0.0
94.0,999.0,0.0,-1.8,93.075,1.406,5099.1,0.0,1.0,8.0,0.0
203.0,999.0,0.0,-0.1,93.2,4.153,5195.8,0.0,1.0,5.0,0.0
160.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
